bootstrap_sample_percent,low,high
1,0.5700456757912126,0.6375752804250179
3,0.5836699145587254,0.61989711787298
10,0.5947707959473463,0.6147756839016391
31,0.6002916075026521,0.6098847771747328
100,0.6008968050284391,0.6087118161212042
