name,complexity,comm_cost,optimality
uegaki_true,33.12788571428572,0.564085076653793,0.8113205783443608
uegaki_false,42.02338048246715,0.5005578403849094,0.7636704684943367
population_means,40.69414155559161,0.5100506092039598,0.7707907448289485
