bootstrap_sample_percent,low,high
1,0.419632282846061,0.5526152464647595
3,0.4389777845010248,0.5262062435527919
10,0.4562058003566895,0.5062252416684757
31,0.472381208210904,0.49609015635028847
100,0.4742180588007915,0.4904105860819622
