bootstrap_sample_percent,low,high
1,-1.0,
3,-0.4748618520458633,0.7138250304574704
10,-0.0002453263616814992,0.5379247939467643
31,0.0824476830571029,0.3879137069799063
100,0.1663361890582556,0.3123513459335596
