bootstrap_sample_percent,low,high
1,-1.0,
3,0.19106953629337475,0.8908966111922618
10,0.40982782280760993,0.8140157279247133
31,0.5197600245726937,0.7094407023645029
100,0.571226060993959,0.6724560300785425
