bootstrap_sample_percent,low,high
1,-1.0,
3,-0.017756146619913746,0.9762894655597789
10,0.31045937472300655,0.9146830329749032
31,0.44806779072776926,0.8215517117747158
100,0.5580292020668929,0.7206166355751725
