name,simplicity,informativity,optimality
natural_means,0.6434210526315789,0.7879284795003866,0.8601946444243188
dlsav_means,0.6259880395215809,0.7484004557737477,0.8402486259021472
population_means,0.4014626117419666,0.6224859511175389,0.6642456419100984
