name,simplicity,informativity,optimality
natural_means,,,
dlsav_means,0.8182605682605684,0.5708440170940171,0.9182671893222164
deontic_priority_means,0.5893012328822137,0.5386633221990298,0.7534971923526854
population_means,0.5976260043827613,0.5345252687367819,0.758264620162183
