bootstrap_sample_percent,low,high
1,0.668891696245881,0.7287571635817368
3,0.684502012617221,0.7120618011926403
10,0.6880550636967381,0.7077672555907528
31,0.6941552822530768,0.7032363851556032
100,0.6954898599163164,0.7013449138725978
