bootstrap_sample_percent,low,high
1,0.16325148585675908,0.2970481506534784
3,0.18569083322876373,0.25550862349961667
10,0.20399036518326993,0.24521485501040213
31,0.21567002415281206,0.23809126442662387
100,0.2193099639798823,0.23139527669401982
