bootstrap_sample_percent,low,high
1,-0.19166370446842101,0.017189564318105515
3,-0.147935207032336,-0.03267530621226014
10,-0.12382120225617387,-0.056388172072776785
31,-0.10749895306813498,-0.07784814446093678
100,-0.10138536994410755,-0.0839777395069978
