bootstrap_sample_percent,low,high
1,0.48238896109767215,0.599770465862612
3,0.521090450940908,0.5767657847334675
10,0.534493914179845,0.5621606874007657
31,0.5402729653889113,0.5598207035186156
100,0.545828617443914,0.5554096159794946
